Canonical_SMILES	Source
N1[C](C(=C(C(=C1N)C(=O)O[C][C])C1=[C][C]=[C]c2c1oc1c(c2=O)[C]=[C][C]=[C]1)C(=O)O[C]([C])[C])[C]	PDBQT/dock_1410.pdbqt
O1C([C]([C](C2=c3oc4=[C]C5=[C][C]=[C][C]=C5[C]=c4c(=O)c3=C([C]=C12)O[C])OC(=O)[C])OC(=O)[C])([C])[C]	PDBQT/dock_1411.pdbqt
o1c2c(c(c(c(c2[C][C]=C([C])[C])O[C])O[C])[C][C]=C([C])[C])c(=O)c2=C(C(=C([C]=c12)O[C])[C][C]=C([C])[C])O	PDBQT/dock_1412.pdbqt
ClC1=C([C]=c2oc3=[C][C]=[C]C(=c3c(=O)c2=[C]1)F)O[C]C(=O)O	PDBQT/dock_1413.pdbqt
O1[C]([C]([C]([C]([C]1[C]O)O)OC(=O)/[C]=[C]/C1=[C][C]=[C][C]=[C]1)O)C1=C([C]=c2c(=C1O)c(=O)c1=[C]C(=C([C]=c1o2)O)O)O	PDBQT/dock_1414.pdbqt
O1[C]([C]([C]([C]([C]1[C]OC(=O)/[C]=[C]/C1=[C][C]=C([C]=[C]1)O)O)O)O)C1=C([C]=c2c(=C1O)c(=O)c1=[C]C(=C([C]=c1o2)O)O)O	PDBQT/dock_1415.pdbqt
o1c2c(c(=O)c3c1C(=[C][C]=[C]3)O[C])C(=[C][C]=C2O[C])O[C]	PDBQT/dock_1416.pdbqt
o1c2=C([C]=[C]C(=c2c(=O)c2=C([C]=C([C]=c12)O[C])O)O[C])O	PDBQT/dock_1417.pdbqt
ClC1=[C]c2oc3=[C][C]=C([C]=c3c(=O)c2[C]=[C]1)[C]N[C]([C]O)[C]	PDBQT/dock_1418.pdbqt
O1[C]([C]OC2=[C]c3oc4=[C][C]=[C][C]=c4c(=O)c3[C]=C12)C(=O)O[C][C]	PDBQT/dock_1419.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)O[C][C](O)[C]NC([C])([C])[C]	PDBQT/dock_1420.pdbqt
O1C([C]=[C]c2c1c(c1oc3=[C][C]=C([C]=c3c(=O)c1c2O)O)[C][C]=C([C])[C])([C])[C]	PDBQT/dock_1421.pdbqt
O1C([C]=[C]C2=C1[C]=c1oc3c(c(=O)c1=C2O)[C]=C(C(=C3O[C])O)[C][C]=C([C])[C])([C])[C]	PDBQT/dock_1422.pdbqt
o1c2c(c(=O)c3c1[C]=C([C]=[C]3)C(=O)O)[C]=C([C]=[C]2)O[C][C]OC(=O)[C]	PDBQT/dock_1423.pdbqt
FC1=C(c2oc3c(c(=O)c2[C]=[C]1)[C]=[C][C]=C3[C]C(=O)O)[C]	PDBQT/dock_1424.pdbqt
N1[C](C(=C(C(=C1[C])C(=O)O[C][C])C1=[C][C]=[C]c2c1oc1c(c2=O)[C]=[C][C]=[C]1)C(=O)O[C][C])[C]OC(=O)[C]	PDBQT/dock_1425.pdbqt
N1[C](C(=C(C(=C1[C])C(=O)O[C]([C])[C])C1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C][C]=[C]1)C(=O)O[C][C])[C]O[C][C]N	PDBQT/dock_1426.pdbqt
O1[C]([C]([C]([C]([C]1[C]O)O)O)OC(=O)C1=[C][C]=C([C]=[C]1)O)C1=C(c2c(oc3c(c2=O)[C]=C(C(=[C]3)O)O)[C]=C1O)O	PDBQT/dock_1427.pdbqt
O1[C]([C]([C]([C]([C]1[C]O)O)O)OC(=O)/[C]=[C]/C1=[C][C]=C([C]=[C]1)O)C1=C(c2c(oc3c(c2=O)[C]=C(C(=[C]3)O)O)[C]=C1O)O	PDBQT/dock_1428.pdbqt
ClC1=C([C]=c2c(=[C]1)oc1=[C][C]=[C]C(=c1c2=O)F)O[C]C(=O)O	PDBQT/dock_1429.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C]C(=[C][C]=c12)OC(=O)[C])OC(=O)[C]	PDBQT/dock_1430.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)[C]=[C]C(=[C]2)O[C][C](O)[C]N[C][C]=[C]	PDBQT/dock_1431.pdbqt
o1c2c([C]=[C]C(=[C]2)O[C][C][C]N[C]2[C][C][C][C][C]2)c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_1432.pdbqt
O1C([C]2[C](C3=C1[C]=[C]c1oc4c(c(=O)c31)C(=[C]C(=[C]4)O)O)[C]=C([C][C]2)[C])([C])[C]	PDBQT/dock_1433.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2c1C(=[C][C]=[C]2)O)O[C]1O[C]([C]([C]([C]1O)O)O)[C]O)O[C]	PDBQT/dock_1434.pdbqt
O=C(O[C]1O[C]([C]([C]([C]1O)O)O)C(=O)O)[C]C1=c2oc3=C(C(=[C][C]=c3c(=O)c2=[C][C]=[C]1)[C])[C]	PDBQT/dock_1435.pdbqt
o1c2c(c(=O)c3c1C(=C([C]=[C]3)O[C])[C])[C]=[C][C]=C2[C]C(=O)O	PDBQT/dock_1436.pdbqt
O=C(NC(=S)N[C][C][C]1[C][C]N([C][C]1)[C]C1=[C][C]=[C][C]=[C]1)C1=[C]c2oc3=[C][C]=[C][C]=c3c(=O)c2[C]=[C]1	PDBQT/dock_1437.pdbqt
ClC1=C(c2oc3c4O[C]O[C]5[C](C6=C(c(c45)c(c3c(=O)c2[C]=[C]1)O)C(=C1C(=[C]6)[C]([C](N(C1=O)[C])O[C])O)O)O[C])O[C]	PDBQT/dock_1438.pdbqt
O1[C@]2(Oc3c([C]1[C][C][C]2)c(c1c(oc2=[C][C]=C(C(=c2c1=O)O[C])O)c3O[C])O)[C]	PDBQT/dock_1439.pdbqt
Fc1c2c(oc3c(c2=O)c(F)c(F)c(c3F)O)c(F)c(c1F)O[C]	PDBQT/dock_1440.pdbqt
o1c2C(=[C][C]=[C]c2c(=O)c2c1[C]=[C][C]=[C]2)N[C]([C][C])[C]O	PDBQT/dock_1441.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C]C(=[C][C]=c12)O)C(=O)O[C]	PDBQT/dock_1442.pdbqt
o1c2c(c(=O)c3c1[C]=C([C]=[C]3)C(=O)O)[C]=C([C]=[C]2)O[C][C]O	PDBQT/dock_1443.pdbqt
o1c2c(c(=O)c3=[C][C]=C([C]=c13)C#N)[C]=C([C]=[C]2)O[C][C]	PDBQT/dock_1444.pdbqt
o1c2c(c(=O)c3c1[C]=C([C]=[C]3)C(=O)N)[C]=C([C]=[C]2)O[C][C]([C])OC(=O)[C]	PDBQT/dock_1445.pdbqt
o1c2c(C(=C(C(=[C]2)O)[C]2C([C][C]([C]2)C(=[C])[C])([C])[C])O)c(=O)c2=[C][C]=C(C(=c12)O)O	PDBQT/dock_1446.pdbqt
N1[C](C(=C(C(=C1[C])C(=O)O[C])C1=[C][C]=[C]c2c1oc1c(c2=O)[C]=[C][C]=[C]1)C(=O)O[C][C])[C]O[C][C]N	PDBQT/dock_1447.pdbqt
C1(=C([C]=[C][C]=[C]1)C1=[C][C]=c2c(=[C]1)oc1c(c2=O)[C]=[C][C]=[C]1)n1c2=C([C]=[C][C]=c2c2c1C(=[C][C]=[C]2)[C])[C]	PDBQT/dock_1448.pdbqt
Fc1c2oc3c(c(=O)c2c(F)c(F)c1O[C]O[C][C]O[C])c(F)c(F)c(c3F)O[C]	PDBQT/dock_1449.pdbqt
O1C([C]=[C]C2=C1[C]=c1oc3c(c(=O)c1=C2O[C])[C]=[C][C]=[C]3)([C])[C]	PDBQT/dock_1450.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)O[C][C](O)[C]N([C])[C]	PDBQT/dock_1451.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2=[C][C]=C([C]=c12)C(=O)N)O[C][C][C][C]	PDBQT/dock_1452.pdbqt
O1[C]([C]C2=c3oc4c(c(=O)c3=C([C]=C12)O[C])[C]=[C][C]=C4O)[C@]1(O[C]1)[C]	PDBQT/dock_1453.pdbqt
o1c2=C([C]=[C][C]=c2c(=O)c2=[C][C]=C([C]=c12)O[C][C]1O[C]1)O[C][C]1O[C]1	PDBQT/dock_1454.pdbqt
n1(c2=C([C]=[C][C]=c2c2c1C(=[C][C]=[C]2)C1=[C][C]=[C][C]=[C]1)C1=[C][C]=[C][C]=[C]1)C1=[C][C]=C([C]=[C]1)C1=[C]c2c(oc3c(c2=O)[C]=[C][C]=[C]3)[C]=[C]1	PDBQT/dock_1455.pdbqt
o1c2c(C(=C(C(=[C]2)O)O[C]2O[C]([C]([C]([C]2O)O)O)[C]O)O)c(=O)c2=[C]C(=C([C]=c12)O)O	PDBQT/dock_1456.pdbqt
ClC1=C([C]=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C]1)O[C]C(=O)O	PDBQT/dock_1457.pdbqt
ClC1=[C][C]=c2c(=O)c3c(c4c5[C](O[C]Oc5c3oc2=C1O[C])[C](C1=[C]C2=C(C(=C41)O)C(=O)N([C]([C]2O)O[C])[C])O[C])O	PDBQT/dock_1458.pdbqt
FC1=c2c(=O)c3c(oc2=[C][C]=[C]1)C(=C([C]=[C]3)O[C]C(=O)O)[C]	PDBQT/dock_1459.pdbqt
ClC1=c2oc3=[C]C(=[C]C(=c3c(=O)c2=[C]C(=[C]1)Cl)O)O	PDBQT/dock_1460.pdbqt
FC1=[C][C]=c2oc3c(c(=O)c2=C1N1[C][C]N[C][C]1)[C]=[C][C]=[C]3	PDBQT/dock_1461.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)O[C][C](O)[C]N[C]1[C][C]1	PDBQT/dock_1462.pdbqt
o1c2c(c(=O)c3c1[C]=C([C]=[C]3)C#N)[C]=C([C]=[C]2)O[C][C]OC(=O)[C][C][C]	PDBQT/dock_1463.pdbqt
O1[C]2O[C]=[C][C]2C2=c3oc4=[C][C]=[C]C(=c4c(=O)c3=C([C]=C12)O[C])O[C]	PDBQT/dock_1464.pdbqt
o1c2c(c(=O)c3c1[C]=[C]C(=[C]3)S[C])[C]=[C]C(=[C]2)C(=O)N	PDBQT/dock_1465.pdbqt
Br[C]1C(OC2=C([C]1O)C(=c1c(=[C]2)oc2c(c1=O)[C]=[C][C]=[C]2)O[C])([C])[C]	PDBQT/dock_1466.pdbqt
O1[C]([C](C2=C1c1oc3c(c(=O)c1[C]=[C]2)C(=C([C]=C3O)C([C])([C])[C]=[C])O)O)C([C])([C])O	PDBQT/dock_1467.pdbqt
o1c2c(c(=O)c3c1[C]=C([C]=C3O)[C])C(=[C]C(=[C]2)O[C]/[C]=C(\[C])/[C][C][C]C([C])([C])O[C])O	PDBQT/dock_1468.pdbqt
O1[C]([C](OC2=C1C(=c1oc3=[C][C]=[C][C]=c3c(=O)c1=[C]2)O[C])[C]O)C1=[C]C(=C([C]=[C]1)O)O[C]	PDBQT/dock_1469.pdbqt
o1c2c(c(c(c(c2O)O)[C]/[C]=C(\[C])/[C][C][C]=C([C])[C])[C][C]=C([C])[C])c(=O)c2c1[C]=C([C]=C2O)O	PDBQT/dock_1470.pdbqt
ClC1=C(c2oc3c4O[C]O[C]5[C](C6=C(c(c45)c(c3c(=O)c2[C]=[C]1)O)C(=C1C(=[C]6)[C]([C](N(C1=O)[C])O[C])O)O)O[C])O[C]	PDBQT/dock_1471.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)OC(=O)[C]	PDBQT/dock_1472.pdbqt
ClC1=C(c2c(oc3=[C][C]=[C][C]=c3c2=O)[C]=[C]1)C(=O)O	PDBQT/dock_1473.pdbqt
o1c2=C([C]=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)N[C]([C][C])[C]O	PDBQT/dock_1474.pdbqt
o1c2=C([C]=C([C]=c2c(=O)c2c1[C]=[C][C]=[C]2)N(=O)=O)N(=O)=O	PDBQT/dock_1475.pdbqt
ClC1=C(c2c(oc3c(c2=O)[C]=[C][C]=[C]3)[C]=[C]1)C(=O)O[C]	PDBQT/dock_1476.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2c1[C]=C([C]=[C]2)O[C])[C]N[C]([C]O)[C]	PDBQT/dock_1477.pdbqt
o1c2c(c(=O)c3=[C]C(=[C][C]=c13)O[C])[C]=[C]C(=[C]2)c1n[nH]nn1	PDBQT/dock_1478.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)[C]=[C]C(=[C]2)O[C][C](O)[C]N[C][C][C][C]	PDBQT/dock_1479.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)[C]=[C]C(=[C]2)O[C][C](O)[C]N[C][C]([C])[C]	PDBQT/dock_1480.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C]C(=[C][C]=c12)[C])O[C][C](O)[C]N[C]([C])[C]	PDBQT/dock_1481.pdbqt
o1c2C(=[C]C(=[C]c2c(=O)c2=[C]C(=[C][C]=c12)C(=O)O)[S@]([O])([C])[N]C(=O)N)[C][C][C][C][C][C]	PDBQT/dock_1482.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)O[C][C](O)[C]N[C]1[C][C][C][C][C]1	PDBQT/dock_1483.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2c1[C]=[C][C]=[C]2)O[C][C](O)[C]N1[C][C](O[C]([C]1)[C])[C]	PDBQT/dock_1484.pdbqt
o1c2C(=[C][C]=[C]c2c(=O)c2c1[C]=[C][C]=[C]2)[C]N([C])[C]C1=[C][C]=C([C]=[C]1)C([C])([C])[C]	PDBQT/dock_1485.pdbqt
o1c2c(C(=[C]C(=[C]2)O[C][C]2O[C]2)O[C][C]2O[C]2)c(=O)c2=[C][C]=[C][C]=c12	PDBQT/dock_1486.pdbqt
o1c2C(=C([C]=C(c2c(=O)c2c1[C]=C(C(=[C]2)O)O)O)O[C][C]=C([C])[C])[C][C]=C([C])[C]	PDBQT/dock_1487.pdbqt
o1c2=C(C(=[C][C]=c2c(=O)c2=C([C]=[C][C]=c12)O)O[C]1O[C]([C]([C]([C]1O)O)O)C(=O)O)O	PDBQT/dock_1488.pdbqt
N1([C](C(=C(C(=C1[C])C(=O)O[C])C1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C][C]=[C]1)C(=O)O[C])[C])[C]	PDBQT/dock_1489.pdbqt
[C](O)([C]N1[C][C]N([C][C]1)[C]C1=[C][C]=[C][C]=[C]1)[C]OC1=[C][C]=c2c(=[C]1)c(=O)c1=[C][C]=[C][C]=c1o2	PDBQT/dock_1490.pdbqt
[C](C#[C])OC(=O)C1=C(N[C](C(=C1C1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C][C]=[C]1)C(=O)O[C][C])N)[C]	PDBQT/dock_1491.pdbqt
N1[C](C(=C(C(=C1[C]F)C(=O)O[C])C1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C][C]=[C]1)C(=O)O[C][C]=[C])[C]	PDBQT/dock_1492.pdbqt
BrC1=[C]C(=[C]c2c1oc1c(c2=O)C(=[C][C]=[C]1)F)O[C]C(=O)O	PDBQT/dock_1493.pdbqt
FC1=c2c(=[C][C]=[C]1)oc1=[C]C(=[C][C]=c1c2=O)O[C]C(=O)O	PDBQT/dock_1494.pdbqt
o1c2=C([C]=[C][C]=c2c(=O)c2=C([C]=[C][C]=c12)O[C][C]=C([C])[C])O[C][C]=C([C])[C]	PDBQT/dock_1495.pdbqt
o1c2=C([C]=[C]C(=c2c(=O)c2=[C][C]=[C][C]=c12)[C])N(=O)=O	PDBQT/dock_1496.pdbqt
o1c2c(C3=[C][C]=[C][C]=C3[C]=C2[C])c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_1497.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)[C]=[C]C(=[C]2)c1oc(nn1)[C]	PDBQT/dock_1498.pdbqt
ClC1=[C]c2c(=O)c3c(oc2[C]=[C]1)[C]=[C]C(=[C]3)C(=O)O[C][C]	PDBQT/dock_1499.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2=[C][C]=[C][C]=c12)O[C][C](O)[C]N([C])[C]	PDBQT/dock_1500.pdbqt
o1c2=[C]C(=C([C]=c2c(=O)c2=[C]C(=[C][C]=c12)[C])C(=O)O[C])C(=O)O[C]	PDBQT/dock_1501.pdbqt
O1C([C]([C]C2=C1[C]=C(c1c2oc2=[C][C]=[C][C]=c2c1=O)O[C])O)([C])[C]	PDBQT/dock_1502.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=C([C]=C([C]=c12)O[C][C]=C([C])[C])O)O)[C]	PDBQT/dock_1503.pdbqt
ClC1=[C][C]=c2c(=O)c3[C]=C([C]=[C]c3oc2=[C]1)[C]N[C]([C][C])[C]O	PDBQT/dock_1504.pdbqt
o1c2=[C][C]=C3C(=c2c(=O)c2=[C][C]=[C][C]=c12)C(=O)N(C3=O)C1=[C][C]=[C][C]=[C]1	PDBQT/dock_1505.pdbqt
O1C([C]([C](C2=c3oc4c(c(=O)c3=C([C]=C12)O[C])[C]=[C][C]=[C]4)O)O)([C])[C]	PDBQT/dock_1506.pdbqt
ClC1=[C]c2c(=O)c3=[C]C(=[C][C]=c3oc2[C]=[C]1)[C]N([C])[C]([C][C])[C]O	PDBQT/dock_1507.pdbqt
o1c2c(c(=O)c3c1C(=[C][C]=C3O[C])O)C(=[C]C(=C2C(=O)O[C])O)O[C]	PDBQT/dock_1508.pdbqt
o1c2c(C3=C([C][C][C][C][C][C]3)C(=[C]2)C2=[C][C]=[C][C]=[C]2)c(=O)c2=[C][C]=[C][C]=c12	PDBQT/dock_1509.pdbqt
BrC1=[C][C]=C(c2oc3=[C][C]=[C][C]=c3c(=O)c12)[C]Br	PDBQT/dock_1510.pdbqt
O1C([C]([C](C2=C(c3c(oc4=C([C]=[C][C]=c4c3=O)O[C])[C]=C12)O[C])O)O)([C])[C]	PDBQT/dock_1511.pdbqt
o1c2c(c(=O)c3c1[C]=C([C]=[C]3)c1n[nH]nn1)[C]=C([C]=[C]2)O[C][C][C]O	PDBQT/dock_1512.pdbqt
o1c2c(C(=[C][C]=[C]2)[C]N([C])[C]C2=[C][C]=C([C]=[C]2)C([C])([C])[C])c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_1513.pdbqt
O1C([C]=[C]C2=C1[C]=c1oc3=[C][C]=[C][C]=c3c(=O)c1=C2OS([O])([O])C1=[C][C]=C([C]=[C]1)[C])([C])[C]	PDBQT/dock_1514.pdbqt
N1[C](C(=C(C(=[C]1)C(=O)O[C])C1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C][C]=[C]1)P(=O)(O[C])O[C])[C]	PDBQT/dock_1515.pdbqt
O1C([C]=[C]c2c1c(c(c1c2oc2=C(C3=C([C]=c2c1=O)[C]=[C]C(O3)([C])[C])O)O)[C][C]=C([C])[C])([C])[C]	PDBQT/dock_1516.pdbqt
N1[C](C(=C(C(=[C]1)C(=O)O[C][C])C1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C][C]=[C]1)P(=O)(O[C])O[C])[C]	PDBQT/dock_1517.pdbqt
Br[C]1C(OC2=[C]c3oc4=C([C]=[C][C]=c4c(=O)c3C(=C2[C]1OC(=O)[C])O[C])O[C])([C])[C]	PDBQT/dock_1518.pdbqt
[C](C#[C])OC(=O)C1=C(N[C](C(=C1C1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C][C]=C1Cl)C(=O)O[C])[C])[C]	PDBQT/dock_1519.pdbqt
[C](O)([C]OC1=[C][C]=c2c(=[C]1)c(=O)c1=[C][C]=[C][C]=c1o2)[C]OC1=[C][C]=c2c(=[C]1)c(=O)c1=[C][C]=[C][C]=c1o2	PDBQT/dock_1520.pdbqt
N1[C](C(=C(C(=C1[C])C(=O)O[C])C1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C]C(=[C]1)Cl)C(=O)O[C]([C])[C])[C]	PDBQT/dock_1521.pdbqt
o1c2=C(C(=[C]C(=c2c(=O)c2=[C][C]=C(C(=c12)OC(=O)[C])OC(=O)[C])OC(=O)[C])OC(=O)[C])C([C])([C])[C]=[C]	PDBQT/dock_1522.pdbqt
BrC1=[C][C]=c2oc3=[C]C(=[C][C]=c3c(=O)c2=[C]1)C1=[C][C]=[C][C]=[C]1	PDBQT/dock_1523.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=C([C]=c12)C#N)C1=[C]C(=[C]C(=[C]1)[C]1C2=C([C]=[C][C]=C2C2=C1C(=[C][C]=[C]2)[C])[C])C1=[C][C]=[C][C]=[C]1	PDBQT/dock_1524.pdbqt
o1c2c(C(=[C]C(=[C]2)C2=[C][C]=[C]O2)[C])c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_1525.pdbqt
o1c2c(C(=[C]C(=[C]2)O[C][C]2O[C]2)O)c(=O)c2=[C][C]=[C][C]=c12	PDBQT/dock_1526.pdbqt
o1c2c(c(=O)c3=C([C]=[C][C]=c13)O)C(=[C]C(=[C]2)O[C][C]1O[C]1)O	PDBQT/dock_1527.pdbqt
O1[C](C(C2=C1[C]=C(c1c2oc2c(c1=O)[C]=[C][C]=C2O)O)([C])[C])[C]	PDBQT/dock_1528.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2c1[C]=C([C]=[C]2)O[C])[C]N[C][C]([C])O	PDBQT/dock_1529.pdbqt
O1C([C]([C](C2=c3oc4c(c(=O)c3=C([C]=C12)O[C])[C]=C1C(=[C]4)[C]=[C][C]=[C]1)O)O)([C])[C]	PDBQT/dock_1530.pdbqt
O1C([C]([C]C2=c3oc4=C([C]=[C][C]=c4c(=O)c3=C([C]=C12)O[C])O[C])OC(=O)[C])([C])[C]	PDBQT/dock_1531.pdbqt
o1c2c(c(c(c3=[C][C]=[C][C]=c23)C2=[C][C]=[C][C]=[C]2)C2=[C][C]=[C][C]=[C]2)c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_1532.pdbqt
O([C][C][C]N([C]C1=[C]C(=[C][C]=[C]1)O)[C][C])C1=[C][C]=c2c(=[C]1)oc1c(c2=O)[C]=[C][C]=[C]1	PDBQT/dock_1533.pdbqt
ClC1=[C][C]=c2oc3=[C]C(=[C]C(=c3c(=O)c2=[C]1)[C][C])C1=C(Cl)[C]=C(Cl)[C]=[C]1	PDBQT/dock_1534.pdbqt
o1c2c([C]=C([C]=[C]2)O[C]2O[C]([C]([C]([C]2O)O)O)[C]O)c(=O)c2=C([C]=[C][C]=c12)O[C]	PDBQT/dock_1535.pdbqt
o1c2[C]=C([C]=C(c2c(=O)c2c1[C]=[C]C(=[C]2)O)O)O[C]1O[C]([C]([C]([C]1O)O)O)[C]O	PDBQT/dock_1536.pdbqt
o1c2=[C]C(=[C]C(=c2c(=O)c2=[C][C]=C(C(=c12)O)O)O)O[C]1[C]([C](O[C]([C]1O)O)[C]O)O	PDBQT/dock_1537.pdbqt
O([C][C@@]1(OC(=O)C(=[C])[C]1)C1=[C][C]=C([C]=[C]1)O[C])C1=[C]c2oc3=[C][C]=[C][C]=c3c(=O)c2[C]=[C]1	PDBQT/dock_1538.pdbqt
N1[C](C(=C(C(=C1[C])C(=O)O[C])C1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C]C(=[C]1)Cl)C(=O)O[C][C]=[C])[C]	PDBQT/dock_1539.pdbqt
N1[C](C(=C(C(=[C]1)C(=O)O[C])C1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C][C]=[C]1)P1(=O)O[C]C([C]O1)([C])[C])[C]	PDBQT/dock_1540.pdbqt
o1c2c([C]C3=[C][C]=[C]C3=[C]2)c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_1541.pdbqt
[C]([C][C]N([C])[C]C1=[C][C]=[C]C(=[C]1)OC(=O)N[C])[C]OC1=[C][C]=c2c(=[C]1)oc1c(c2=O)[C]=[C][C]=[C]1	PDBQT/dock_1542.pdbqt
[C](C#[C])OC(=O)C1=C(N/C(=[C]/OC(=O)[C])/[C]([C]1C1=[C][C]=[C]c2c1oc1c(c2=O)[C]=[C][C]=[C]1)C(=O)O[C][C])[C]	PDBQT/dock_1543.pdbqt
N1[C](C(=C(C(=C1[C])C(=O)O[C]([C])[C])C1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=[C][C]=[C]1)C(=O)O[C][C])[C]OC(=O)[C]	PDBQT/dock_1544.pdbqt
o1c2=C(C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)O[C][C][C]OC1=C([C]=C(C(=[C]1)O)C1=[C][C]=C(F)[C]=[C]1)[C][C])[C][C]C(=O)O[C][C]	PDBQT/dock_1545.pdbqt
ClC1=[C]c2c(oc3=[C][C]=[C][C]=c3c2=O)C(=[C]1)[C]O	PDBQT/dock_1546.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)[C]N1[C]=NN=[C]1	PDBQT/dock_1547.pdbqt
o1c2=[C][C]=C([C]=c2c(=O)c2c1[C]=[C][C]=[C]2)O[C][C]=C([C])[C]	PDBQT/dock_1548.pdbqt
BrC1=c2oc3=[C][C]=[C][C]=c3c(=O)c2=C([C]=[C]1)[C]	PDBQT/dock_1549.pdbqt
o1c2c(C(=[C]C(=[C]2)C2=[C][C]=[C]S2)[C])c(=O)c2c1[C]=[C][C]=[C]2	PDBQT/dock_1550.pdbqt
o1c2=[C]C(=[C][C]=c2c(=O)c2=[C][C]=[C][C]=c12)c1nn(nn1)C(=O)[C]	PDBQT/dock_1551.pdbqt
BrC1=c2c(=C([C]=[C]1)[C]N1[C]=[C]N=[C]1)oc1=[C][C]=[C][C]=c1c2=O	PDBQT/dock_1552.pdbqt
o1c2c(c(=O)c3c1[C]=C([C]=C3O)[C])C(=[C]C(=[C]2)O[C][C]=C([C]O)[C]O)O	PDBQT/dock_1553.pdbqt
C([C])([C])(C#[C])OC1=[C]c2oc3c(c(=O)c2C(=[C]1)O[C])[C]=C1C(=[C]3)[C]=[C][C]=[C]1	PDBQT/dock_1554.pdbqt
ClC1=[C][C]=c2oc3=[C][C]=C4C(=c3c(=O)c2=[C]1)C(=O)N(C4=O)C1=[C][C]=[C][C]=[C]1	PDBQT/dock_1555.pdbqt
ClC1=[C]c2c(=O)c3c(oc2[C]=[C]1)C(=[C]C(=[C]3)C(=O)C1=[C][C]=[C][C]=C1O)[C]=O	PDBQT/dock_1556.pdbqt
o1c2c(c(=O)c3c1[C]=[C][C]=[C]3)[C]=[C]C(=[C]2)O[C][C][C][C]I	PDBQT/dock_1557.pdbqt
O1C([C]=[C]c2c1c(c1oc3=C(C(=[C]C(=c3c(=O)c1c2O[C])O)O[C])O[C])O[C])([C])[C]	PDBQT/dock_1558.pdbqt
o1c2=[C]C(=C([C]=c2c(=O)c2=[C]C(=[C][C]=c12)[C])C(=O)C1=[C][C]=[C][C]=[C]1)C(=O)C1=[C][C]=[C][C]=[C]1	PDBQT/dock_1559.pdbqt
ClC1=[C]c2c(=O)c3C(=C(C(=[C]c3oc2[C]=[C]1)C(=O)O[C])C(=O)O[C])C1=[C][C]=[C][C]=[C]1	PDBQT/dock_1560.pdbqt
O1C([C]([C](C2=C1[C]=C(c1c2oc2=[C][C]=[C][C]=c2c1=O)O[C])OC(=O)[C])OC(=O)[C])([C])[C]	PDBQT/dock_1561.pdbqt
o1c2c3c(=O)c4c1C(=[C][C]=[C]4)O[C][C]O[C][C]O[C][C]O[C][C]O[C][C]OC2=[C][C]=[C]3	PDBQT/dock_1562.pdbqt
